EEG _mean(),EEG _std(),EEG _mad(),EEG _max(),EEG _min(),EEG _energy(),EEG _iqr(),EEG _entropy(),EEG _mean(),EEG _std(),EEG _mad(),EEG _max(),EEG _min(),EEG _energy(),EEG _iqr(),EEG _entropy(),EEG _skewness(),EEG _kurtosis(),EEG _mean(),EEG _std(),EEG _mad(),EEG _max(),EEG _min(),EEG _iqr(),EEG _entropy(),EEG _skewness(),EEG _kurtosis(),state,subject
78.47,249.52077889426363,309.8638636676708,487,-420,13683632,475.25,5.146779421094461,1792.4205710281446,3235.8709023314173,573.2674460049315,22207.50270572936,88.32459699083203,13683632.0,1364.6934146417748,4.542809228868549,[4.48085082],[21.47704003],52.52389170653676,256.2409038385558,226.44534582162663,668.923015002474,-530.3300858899106,292.74220741123065,4.984678038280486,[0.27431925],[-0.45023205],0,2
35.09,43.40509071526058,44.478066555168056,149,-65,623062,60.5,4.99158945359149,357.7867966042797,703.5983287186289,108.97709851837958,7018.0,6.979154518046089,623061.9999999999,300.82626492299323,4.454273491038792,[5.74899474],[43.08610396],25.059864325251247,49.87297063540531,23.58805685641945,210.01071401240463,-79.90306627407988,47.55293103479532,4.657183772074733,[1.34935619],[2.04737259],1,3
42.845,392.42091047114195,442.5567622239222,674,-741,31165973,694.75,5.155878134048546,2544.374802194655,4969.117614421792,534.0790480508797,36129.56218154378,339.0620225975788,31165973.0,1519.2031310310276,4.4735657183551485,[4.96358522],[27.46944413],33.311800461698255,393.34487278976957,364.82861271262067,951.765727477093,-1028.8403666264267,489.4946692763875,4.970399608071283,[-0.22316032],[-0.18913414],0,4
27.62,279.29089781086674,318.7594769787044,490,-721,15753254,441.5,5.093793289737797,1991.8037997746424,3433.070291037353,765.6923478316309,22335.430346323355,93.19263957159158,15753254.000000002,1771.6537374669003,4.522784384131788,[4.12967109],[19.2041364],15.874547237637994,280.2039770417258,229.06624102789547,674.5798692519663,-997.7276682542185,360.270905014546,4.992208291403365,[-0.23851161],[0.2610854],0,0
49.07,530.7331015680104,672.3601060922905,881,-903,56817098,904.0,5.106723970102247,2987.329016996936,6920.474213824377,611.3052029579674,51139.96170066411,110.32832385968004,56817098.00000001,1895.5650046457424,4.24077378656257,[5.10332828],[28.47991486],36.387714959859736,531.753160968508,450.79397547823817,1123.592675305424,-1162.4835482706842,627.026938217171,5.004058864743996,[0.00785915],[-0.31643679],1,1
80.755,251.46362555049586,303.1921536843956,487,-403,13951065,469.5,5.14553413648558,1726.322267814023,3312.2313366746366,592.7859814884384,21271.57412721444,17.459398750886766,13951065.0,1485.3757280847922,4.417718343151206,[4.30654877],[19.90075514],55.981643866538974,258.1111786614443,231.16295719291048,668.923015002474,-484.3681451127851,313.77863415153047,4.999649521816017,[0.24707214],[-0.5499699],0,2
35.8,40.59310286243218,48.92587321068486,120,-65,585888,66.25,5.0366250406202715,335.28812708513425,688.0914705442459,123.39378086885446,7160.0,6.246712894849798,585888.0000000001,293.92016797325357,4.34766129951908,[5.95780345],[48.85398076],25.37099130897332,47.809547163720346,23.58805685641945,164.7558800164656,-79.90306627407988,54.44722215136416,4.695331771290536,[0.90189809],[0.22148555],1,3
37.715,392.5362196982592,435.1437511313942,674,-741,31101421,699.5,5.149819538240166,2449.2242862293842,5010.26160951144,576.5226944779162,36518.439338817865,280.4664335161358,31101421.0,1709.373143462727,4.404852086254223,[4.99337805],[27.77422445],29.238865402063748,393.25843125100323,361.1593594238443,951.765727477093,-1028.8403666264267,486.48946545634476,4.981396574698707,[-0.25222625],[-0.18024727],0,4
57.605,285.5028703445904,323.2072836342212,554,-721,16966045,450.0,5.106689524190006,2184.051357537602,3492.2721353923944,967.2203350193381,21480.843167214403,32.00276734012327,16966045.0,2029.8604746053497,4.5519583479854475,[3.51093866],[14.12226344],36.903902910125915,288.90885578327294,228.54206198664167,758.0184694319789,-997.7276682542185,332.16341046238074,4.96208912363402,[-0.09419647],[0.42341236],0,0
47.265,533.455063501135,684.9622249495881,881,-903,57361657,912.75,5.101290779746112,3267.986303422191,6832.41703357201,1185.736291965234,45375.885647072915,233.49114289378366,57361657.0,2509.583472567607,4.367177196297632,[4.85702418],[25.47252616],36.925116113561515,534.2703630185752,437.16532040564033,1151.876946552886,-1162.4835482706842,638.1638700208591,4.9977049304147645,[-0.00706767],[-0.225723],1,1
60.44,249.79498874076717,303.19215368439563,419,-403,13210106,474.0,5.154740918253427,1581.577156415546,3272.4180201044787,687.0645170754182,25153.70490285073,25.005429051067058,13210106.0,1495.3740204556811,4.381455558968232,[5.1999504],[30.39821502],42.00921387029279,253.54635858162115,227.49370390413418,557.2001435749994,-484.3681451127851,306.00045955847844,5.023210085921699,[0.0914156],[-0.64849305],0,2
46.02,36.53203525674419,40.77156100890405,122,-61,690486,52.5,5.087947441952112,321.0889006353657,766.4123680426694,119.84257851399519,9204.0,3.9974069121642404,690486.0,257.7150169905301,4.275161928214327,[8.28259432],[88.4594791],32.60469368051171,48.881120588628086,29.354026310210852,164.7558800164656,-62.22539674441619,66.46803743153548,4.735655597185983,[0.84385],[-0.34697755],1,3
39.255,396.65424487202955,423.28293338334936,674,-741,31775109,704.0,5.160405531843542,2227.767787753865,5178.045932960256,359.01960518727464,38259.89206903569,68.34665928745294,31775109.0,1699.4431631380805,4.137349807441186,[4.99115428],[28.29534519],28.758032790856888,397.5531669475166,365.8769707951282,951.765727477093,-1028.8403666264267,471.1098929655373,4.976355637218112,[-0.27621098],[-0.19665274],0,4
58.555,283.9935861511664,328.39639139899083,554,-721,16816209,458.25,5.103445744998988,2089.602120629755,3528.4234407819636,919.9560790845168,27605.57497618329,58.589626254760155,16816209.0,1732.1524603335622,4.530992022931544,[4.43376227],[25.97031113],39.88789352673315,287.2107256876038,217.01012307905887,758.0184694319789,-997.7276682542185,303.70236251962217,4.951041944178452,[-0.08668277],[0.51579151],0,0
63.835,529.2819171056196,687.1861282773466,881,-838,56842851,904.0,5.10436845109083,3096.329269810642,6874.270583335653,1188.8489142540489,57551.88697132898,21.462861592624947,56842851.0,2586.232946286557,4.25910648179765,[5.61365281],[38.24285769],46.16700174366968,531.1147361446489,442.9312898594317,1151.876946552886,-1086.8231226837236,635.6889962867062,4.986398578742753,[0.03859672],[-0.18552681],1,1
51.38,250.42672700812108,297.2617448103732,388,-408,13070690,466.5,5.161508075365403,1591.1522130877536,3246.37099463169,484.0963875642245,21833.60233755202,75.3988679231984,13070690.0,1308.063571901377,4.394268487109746,[4.96194198],[26.99051659],37.34230911446158,252.90117032153097,225.92116678037286,519.016377390926,-539.5224740453358,306.00045955847844,4.9986381804936455,[0.00989066],[-0.51532015],0,2
53.985,40.11576716205238,42.99546433666246,153,-61,904731,59.0,5.097388585265062,335.9160480706154,889.8828061315826,102.105457289852,10797.0,4.676772281447006,904731.0,268.55350729240945,4.14842916151591,[8.62095796],[93.70412319],38.24033472656849,55.32930326689466,35.11999576400227,201.52543263816605,-62.22539674441619,89.97933790598817,4.722894668609874,[0.84831009],[-0.39252938],1,3
20.135,394.14820407430506,432.17854669438293,581,-741,31151645,715.0,5.151803442981377,2295.6332994496847,5087.407272320328,514.573425227737,38744.67050552585,103.0,31151645.0,1916.942699336184,4.296265809021372,[5.37552306],[32.09260155],13.873435046880065,394.4182460282486,375.83637257894975,812.4656915833432,-1028.8403666264267,482.24682476922544,4.9789856845759655,[-0.35448946],[-0.20452193],0,4
9.84,311.32639528314974,358.7897368783557,554,-805,19404190,486.25,5.0839315325599745,2181.5371665829884,3826.8898064638693,693.3810423687114,28806.12790271414,25.801437503968586,19404190.000000004,2047.0705466635634,4.457771702086724,[4.26025439],[23.39477842],6.823580438450185,311.40711094963774,225.3969877391191,758.0184694319789,-1002.6774157225245,331.4563036811942,4.9242980301840165,[-0.42470164],[1.00204766],0,0
56.925,532.4348498877586,676.0666116385545,881,-841,57345465,913.0,5.1081034068764195,3216.882340566009,6855.445500254127,771.4084668661375,61062.45209079963,190.84747306943248,57345465.0,1594.1100056096402,4.437828943034855,[6.4008674],[48.59390975],38.869659761824515,534.0566211086611,437.1653204056403,1151.876946552886,-1086.8231226837236,627.9108216936543,4.9867943514151385,[0.07381994],[-0.20920737],1,1
46.505,251.0015736504455,301.70955146589,392,-408,13032901,475.5,5.159916150136566,1632.5694997672194,3219.8785424965663,443.7612691601372,21899.89013215286,111.56821277365599,13032901.0,1002.0524693245982,4.473011922439572,[5.0483177],[27.67241964],34.330034226606884,252.95444995097438,225.92116678037286,519.016377390926,-539.5224740453358,311.48053711267426,5.0143471245383475,[-0.00218524],[-0.56875617],0,2
47.15,44.32050879671847,51.14977653844327,153,-61,837486,68.0,5.047548562419446,363.5239954451383,839.8430238655335,134.5338789631184,9430.0,10.0,837486.0,267.09290540997915,4.2934047062114615,[7.27564237],[68.60587575],33.30472939388639,55.48175375742912,29.354026310210863,201.52543263816605,-66.46803743153546,72.47844507162111,4.69995253295383,[0.97675174],[-0.02528139],1,3
44.085,395.0650298052208,454.41757997196703,581,-737,31603973,730.0,5.167786302390411,2401.03092183419,5083.209961470809,353.44812886031696,37937.193666565836,112.44502308748329,31603973.0,1273.5789953270423,4.412737585190605,[5.30269987],[30.69631741],29.05501763895524,396.4538698890452,364.8286127126206,812.4656915833432,-854.892098454536,489.6714459716842,4.998238517822613,[-0.22206261],[-0.47364523],0,4
63.925,310.7819643656948,380.2874690466869,624,-805,20134367,490.0,5.090194462148179,2143.766953669123,3941.9069304533573,700.164079241595,29294.633266067784,43.226572941163006,20134367.0,1595.4432702827744,4.408852998539782,[4.15401053],[21.95569712],44.63258002849488,314.1333598967165,218.58266020282014,805.3946237714777,-1002.6774157225245,300.87393539487596,4.914810976312987,[-0.17045117],[0.92750892],0,0
48.405,532.477878390267,690.8926338236105,867,-841,57175147,937.5,5.109464376334433,3253.334155506609,6825.7573845408615,913.0315792587633,52599.177562372795,109.0,57175146.99999999,2268.413416606205,4.386828894233474,[5.19136436],[30.38907087],33.84213054758817,533.6013916773456,492.2041197372856,1151.876946552886,-1083.287588777791,627.9108216936543,4.99835682535479,[0.04471064],[-0.26730829],1,1
40.675,248.35931505582792,303.93345479364837,402,-408,12667361,478.5,5.158168071744142,1651.1068961297706,3152.967969636342,677.7501080591769,23866.15253934673,74.4092299397169,12667361.0,1211.6434388849946,4.5071302909563595,[5.2179325],[30.44439663],29.267149673311202,249.96047477551326,219.63101828532768,545.1793282948281,-539.5224740453358,298.75261505131635,4.99755730167055,[-0.02668549],[-0.4674166],0,2
52.78,46.105765366166516,51.14977653844327,153,-61,982294,69.0,5.070099719399834,363.52354471231575,922.0328803463534,115.47901924380571,10556.0,10.0,982294.0,309.9062869502118,4.192043397446067,[7.81224508],[76.0971934],37.35645125008531,59.295577828367605,30.926563433972163,201.52543263816605,-66.46803743153546,92.27743494484446,4.69897677094103,[0.86366029],[-0.43750945],1,3
48.445,394.8898415697725,456.6414832997254,581,-642,31656981,712.5,5.169555148014107,2292.275858058858,5138.331673856849,469.4549636612793,38756.25401860245,266.4287010211543,31656981.0,1734.6024330327818,4.306899182814902,[5.29086646],[30.87899257],32.80268357924395,396.49576157885974,386.8441324452788,812.4656915833432,-854.892098454536,497.4496205647362,5.004048793029106,[-0.18969503],[-0.52806117],0,4
0.055,328.50106845336137,366.2027479708837,624,-839,21582591,480.5,5.063519847008914,2202.9403776694858,4090.1888333466245,555.7262068824168,28197.36842046843,11.0,21582591.0,1706.846635856408,4.378543490031406,[3.96385253],[18.81997275],0.4666904755831189,328.5007415516744,199.7122147176846,805.3946237714777,-1132.7850634608492,326.683332908185,4.895261844326589,[-0.46854243],[1.24234352],0,0
45.955,531.2309224574564,652.3449761424649,880,-856,56863631,899.0,5.1121606657728975,3011.2167281075067,6913.479935341212,567.1557736571982,50723.92918184968,339.6808306693282,56863631.0,1969.1781875229558,4.268965549575786,[5.12470129],[28.48737802],30.53994187944699,532.339616175614,497.9700891910771,1169.5546160825497,-1083.287588777791,635.8657729820029,5.002695465479838,[0.02780308],[-0.30638509],1,1
39.135,247.98090002054596,297.2617448103732,402,-408,12605215,470.0,5.147340791675223,1502.6091284443087,3216.7344943460657,496.0015476561765,26178.329901721572,39.0,12605215.0,1119.7795500023428,4.328470902129128,[5.47520178],[35.35231733],27.810509704066916,249.50481067506493,224.87280869786537,545.1793282948281,-539.5224740453358,303.3488091290289,5.00498080160315,[-0.02062899],[-0.46772453],0,2
59.505,43.760826946025595,38.54765768114565,153,-49,1091171,61.75,5.114837776780114,383.61892077607905,971.6004958945813,162.5271139126961,11901.0,4.946938318581164,1091171.0,324.2670762265029,4.236325256384095,[8.81168407],[96.95965333],42.108208819658905,60.68569642016148,37.21671192901735,201.52543263816605,-66.46803743153546,100.5859396237864,4.717582894108545,[0.69211376],[-0.8297727],1,3
44.53,393.7395193525791,461.0892899552422,581,-642,31402746,741.75,5.16817495477957,2082.826616363352,5202.362856065346,508.3702348985429,38894.6763647574,63.642356901029686,31402746.0,1791.8561283803651,4.0438066017105685,[5.20361699],[30.17727503],31.883444763701426,394.96477811318823,383.17487915650247,812.4656915833432,-835.8002153624992,501.1619311659656,4.9885371784996915,[-0.20277621],[-0.48696232],0,4
49.075,348.8299863472176,383.2526734836981,685,-839,24818143,514.0,5.0663778312611125,2129.3915619291092,4503.757828301285,661.2854496021622,31618.966993003505,113.53503819492744,24818143.0,1723.1266533135504,4.328946178411925,[4.90931974],[26.50392537],34.2663946163001,350.5945367515016,247.4125074717772,937.6235918533621,-1132.7850634608492,330.0420901188211,4.892070775503482,[-0.23704782],[1.1486391],0,0
35.225,533.4053846512987,679.7731171848185,880,-856,57152421,928.0,5.109839398859867,2801.954214377039,7021.500806845696,743.7920263738005,51693.11181499543,65.0,57152421.0,2365.978622094081,4.031105792281136,[5.0484354],[28.13252761],25.137646071181766,533.9758456615805,467.04352575710493,1169.5546160825497,-1083.287588777791,651.2453454728103,5.001755579543229,[0.02627802],[-0.28594705],1,1
50.085,248.81741855223882,315.0529714324404,433,-394,12883723,472.0,5.145355161564808,1489.588482050357,3265.708063214304,499.4199196988417,28187.922551643795,41.0,12883723.000000002,1056.4352161644156,4.386279394876461,[6.14350699],[43.86924318],35.27048624558499,251.34559435168148,226.96952486288043,596.0910165402596,-511.94530957906045,306.3540129490717,5.030274792829679,[0.07489632],[-0.56548879],0,2
59.78,40.74532611232851,34.099851025628844,137,-49,1046766,46.25,5.140484409287867,371.09309059559456,953.4442396449883,169.9710282185523,11956.0,0.4565615407347321,1046765.9999999997,313.99070599257686,4.29973091275315,[9.40478787],[107.08124225],42.178919497777564,58.777280900021225,36.692532887763576,193.0401512639275,-66.46803743153546,97.2271824131503,4.731419416958581,[0.64787458],[-0.83895527],1,3
42.15,392.6349672405656,443.298063333175,531,-642,31187768,742.75,5.170124475199247,2308.168692317924,5085.285172711887,387.4521372507203,37862.16159871658,252.59935311134174,31187768.0,1159.8539558425496,4.363236569753463,[5.29902409],[30.53072509],31.74909447527599,393.61254426148565,376.8847306614573,745.9976541518076,-835.8002153624992,491.79276631524385,4.995221379688523,[-0.25440167],[-0.47697393],0,4
116.69,318.9903351200472,328.39639139899083,685,-839,23074278,480.0,5.076045799180932,2037.5278978500778,4350.02966259802,687.8136798749886,32396.100934773254,18.975028030439233,23074278.0,1465.287255082531,4.290769345082642,[4.74263647],[25.87962767],81.89710739702593,329.64261526689785,243.21907514174706,937.6235918533621,-1132.7850634608492,318.90515831513295,4.900521140703303,[-0.00117668],[1.0652906],0,0
39.52,532.3574641159829,671.6188049830376,880,-856,56993260,903.5,5.110011746991601,3088.0022814624863,6888.940550598653,554.9915019428018,50562.98595822205,640.0025555945077,56993260.0,1476.324958373672,4.341770898822112,[5.13828165],[28.40041897],30.39144945539781,532.956527120177,482.24471795346415,1169.5546160825497,-1075.509414184739,643.1136174891651,5.009035539408741,[0.00030052],[-0.34436723],1,1
49.39,251.85864666514826,292.8139381548564,433,-441,13174430,477.75,5.152347887854704,1534.7445857168336,3289.2231691712354,567.2181335434236,29626.597131992785,26.0,13174430.000000006,989.8142260023806,4.467690363762932,[6.68176107],[51.46410821],35.01592780435784,254.25584516388213,237.45310568795568,596.0910165402596,-590.4341622907673,326.5065562128883,5.010140746676866,[0.01234123],[-0.45900044],0,2
